ID	frame	x(m)	y(m)	t(s)	speed(m/s)	headway(s)	density(1/m)
13.0	1924.0	3.7045444866847905	0.11697811092837296	1.83	0.18811894808851037	0.6665796672912458	1.5746676812372427
15.0	1924.0	4.371124153976036	0.07977678678493061	1.73	0.25386689162092413	0.6035295905736051	1.6947875342715395
17.0	1924.0	4.9746537445496415	0.012254529847941509	1.67	0.19989109536723282	0.5765593347674987	1.92808944170884
19.0	1924.0	5.55121307931714	0.07829489804257661	1.57	0.1845050979466789	0.46073694243602503	2.1189004198054895
20.0	1924.0	6.011950021753165	0.11732733337658763	1.82	0.25455039902201104	0.4831488491310916	1.8483884550328062
18.0	1924.0	6.495098870884257	0.049714542651206894	1.68	0.2696753151152964	0.59887478857038	1.6298603354029662
16.0	1924.0	7.093973659454637	0.1131255928605881	1.84	0.1673206480662115	0.628224218968521	1.4308667238192345
14.0	1924.0	7.722197878423158	0.06593000000000071	1.625	0.27402499999999996	0.7695299999999996	1.2808771446686693
12.0	1924.0	8.491727878423157	-0.037039999999999296	1.83	0.29469999999999885	0.7919	1.2617751703395916
10.0	1924.0	9.283627878423157	0.11390000000000011	1.7	0.3393000000000024	0.7931684393018479	1.2343431302832082
8.0	1924.0	10.076796317725005	0.049515861061614874	1.68	0.4863383609905769	0.8271265588492085	1.168412545172665
6.0	1924.0	10.903922876574214	0.09035159737450793	1.64	0.46204983246746156	0.8845976161975813	1.1418191796714723
4.0	1924.0	11.788520492771795	-0.11340007699987154	1.58	0.44144275032510283	0.8669932097468962	1.0899050406275785
2.0	1924.0	12.655513702518691	-0.14561898442548804	1.56	0.5166417635892495	0.9680290403092915	1.0455211954430457
1.0	1924.0	13.623542742827983	-0.12117756488335107	1.63	0.5294045557656935	0.9448924850668519	1.0908651049439757
3.0	1924.0	14.568435227894835	-0.18703184381887517	1.75	0.4641125140189084	0.888514772105166	1.0342573054507405
5.0	1925.0	0.5077100000000001	-0.09077000000000002	1.86	0.5115499999999995	1.05639	1.0778765116067515
7.0	1925.0	1.5641	-0.039469999999999894	1.77	0.49032499999999923	0.7991101231251181	1.2866391564399757
9.0	1925.0	2.363210123125118	0.04374270977028871	1.74	0.2906402063211877	0.7553272573863183	1.4768286109997613
11.0	1925.0	3.1185373805114365	0.04646241977239196	1.58	0.23195003919387558	0.5989260290841205	1.593377305992169
13.0	1925.0	3.717463409595557	0.12737510573879707	1.83	0.18892516078629185	0.6562694556756137	1.581666475834912
15.0	1925.0	4.373732865271171	0.06844609673972624	1.73	0.22422716344843385	0.6082196326097424	1.6931107629745714
17.0	1925.0	4.981952497880913	0.01714707704509344	1.67	0.1867294482327142	0.5730379931384189	1.9270008871676678
19.0	1925.0	5.554990491019332	0.07133380333391437	1.57	0.2025674211705808	0.46484424828578064	2.1028982605609854
20.0	1925.0	6.019834739305113	0.11056669478892545	1.82	0.2564222529953475	0.4862241117529331	1.849726212119142
18.0	1925.0	6.506058851058046	0.04325863051100365	1.68	0.28166034764019576	0.5950169859275158	1.628241487303371
16.0	1925.0	7.1010758369855616	0.11444108935379349	1.84	0.1795915310592755	0.633302041437596	1.4253013378868897
14.0	1925.0	7.734377878423158	0.0748300000000004	1.625	0.25912500000000005	0.7699100000000003	1.275306870715766
12.0	1925.0	8.504287878423158	-0.024199999999999555	1.83	0.3032250000000003	0.7983399999999996	1.256609512213381
10.0	1925.0	9.302627878423158	0.10882000000000058	1.7	0.3196999999999983	0.7932443231818436	1.233969854476968
8.0	1925.0	10.095872201605001	0.05473345494244364	1.68	0.4851017500634658	0.8275408141080156	1.1696232329762613
6.0	1925.0	10.923413015713017	0.09299059197833892	1.64	0.46932973091599717	0.8824115394466716	1.1368827705567566
4.0	1925.0	11.805824555159688	-0.10862724212343755	1.58	0.44413803005720176	0.8767847926611285	1.0908365928951882
2.0	1925.0	12.682609347820817	-0.1411019814682637	1.56	0.5328784374784101	0.9566703857096321	1.0526556319702007
1.0	1925.0	13.639279733530449	-0.1161243834508614	1.63	0.5195682262556156	0.9432861995761979	1.0878846135625913
3.0	1925.0	14.582565933106647	-0.18860113959261615	1.75	0.45281513097208403	0.8951440668933539	1.0248347871189352
