#id	fr	x	y	z	velocity	headway	rho
39	1107	1.0191	1.6213	0.0000	0.6880	0.7823	1.2131
38	1107	1.8014	1.6468	0.0000	0.6593	1.1387	1.0411
39	1108	1.0453	1.6194	0.0000	0.6888	0.7807	1.2160
38	1108	1.8260	1.6494	0.0000	0.6438	1.1418	1.0403
39	1109	1.0722	1.6164	0.0000	0.6943	0.7776	1.2184
38	1109	1.8498	1.6513	0.0000	0.6222	1.1465	1.0394
39	1110	1.0989	1.6125	0.0000	0.7075	0.7745	1.2205
38	1110	1.8734	1.6518	0.0000	0.6035	1.1521	1.0381
39	1111	1.1267	1.6096	0.0000	0.7260	0.7706	1.2216
38	1111	1.8973	1.6513	0.0000	0.5882	1.1586	1.0367
39	1112	1.1555	1.6067	0.0000	0.7505	0.7652	1.2256
38	1112	1.9207	1.6503	0.0000	0.5788	1.1660	1.0356
39	1113	1.1847	1.6041	0.0000	0.7780	0.7589	1.2324
38	1113	1.9436	1.6491	0.0000	0.5768	1.1742	1.0346
39	1114	1.2154	1.6025	0.0000	0.8047	0.7493	1.2403
39	1115	1.2483	1.6032	0.0000	0.8310	0.7385	1.2463
39	1116	1.2830	1.6063	0.0000	0.8518	0.7264	1.2508
39	1117	1.3193	1.6118	0.0000	0.8675	0.7136	1.2530
39	1118	1.3565	1.6185	0.0000	0.8907	0.7002	1.2534
39	1119	1.3941	1.6256	0.0000	0.9020	0.6859	1.2542
39	1120	1.4313	1.6317	0.0000	0.9040	0.6696	1.2562
39	1121	1.4674	1.6367	0.0000	0.8960	0.6558	1.2571
39	1122	1.5025	1.6398	0.0000	0.8868	0.6452	1.2565
39	1123	1.5410	1.6451	0.0000	0.8618	0.6339	1.2543
39	1124	1.5762	1.6476	0.0000	0.8385	0.6285	1.2503
39	1125	1.6099	1.6483	0.0000	0.8080	0.6258	1.2460
39	1126	1.6414	1.6481	0.0000	0.7765	0.6249	1.2427
39	1127	1.6740	1.6473	0.0000	0.7472	0.6209	1.2416
39	1128	1.7012	1.6450	0.0000	0.7055	0.6193	1.2433
39	1129	1.7295	1.6426	0.0000	0.6730	0.6156	1.2468
39	1130	1.7545	1.6401	0.0000	0.6400	0.6147	1.2513
39	1131	1.7780	1.6377	0.0000	0.6095	0.6144	1.2570
39	1132	1.8014	1.6352	0.0000	0.5802	0.6127	1.2635
39	1133	1.8232	1.6319	0.0000	0.5595	0.6118	1.2705
39	1134	1.8454	1.6277	0.0000	0.5330	0.6108	1.2766
39	1135	1.8659	1.6225	0.0000	0.5152	0.6126	1.2812
40	1136	0.9454	1.5694	0.0000	0.7177	0.9398	1.0641
39	1136	1.8852	1.6174	0.0000	0.5010	0.6166	1.2850
40	1137	0.9737	1.5702	0.0000	0.7192	0.9324	1.0687
39	1137	1.9061	1.6142	0.0000	0.4875	0.6196	1.2887
40	1138	1.0021	1.5711	0.0000	0.7232	0.9229	1.0750
39	1138	1.9250	1.6130	0.0000	0.4743	0.6268	1.2906
40	1139	1.0307	1.5713	0.0000	0.7330	0.9120	1.0821
39	1139	1.9427	1.6150	0.0000	0.4580	0.6370	1.2912
40	1140	1.0594	1.5706	0.0000	0.7485	0.9012	1.0900
39	1140	1.9606	1.6187	0.0000	0.4502	0.6481	1.2909
40	1141	1.0884	1.5686	0.0000	0.7658	0.8900	1.0982
