# PeTrack project: single_file_gender_female_1_8.pet
# raw trajectory file: single_file_gender_female_1_8.trc
# framerate: 25 fps
# z: can be 3d position or height of person (alternating or not)
# id frame x/m y/m z/m markerID
3 1604 -1.24478 4.31387 1.56 843
3 1605 -1.265 4.36758 1.56 843
3 1606 -1.27479 4.40141 1.56 843
3 1607 -1.28962 4.43555 1.56 843
3 1608 -1.30605 4.46793 1.56 843
3 1609 -1.3193 4.50222 1.56 843
3 1610 -1.3332 4.53191 1.56 843
3 1611 -1.35126 4.56086 1.56 843
3 1612 -1.3678 4.59172 1.56 843
3 1613 -1.38845 4.62003 1.56 843
3 1614 -1.40498 4.64915 1.56 843
3 1615 -1.43127 4.68734 1.56 843
3 1616 -1.45915 4.7219 1.56 843
3 1617 -1.49011 4.76532 1.56 843
3 1618 -1.5088 4.7988 1.56 843
3 1619 -1.54646 4.83699 1.56 843
3 1620 -1.55986 4.86464 1.56 843
3 1621 -1.58433 4.89183 1.56 843
3 1622 -1.60144 4.92365 1.56 843
3 1623 -1.62866 4.9521 1.56 843
3 1624 -1.64982 4.97233 1.56 843
3 1625 -1.66955 4.99389 1.56 843
3 1626 -1.69866 5.02261 1.56 843
3 1627 -1.71534 5.04301 1.56 843
3 1628 -1.74698 5.06897 1.56 843
3 1629 -1.76954 5.09959 1.56 843
3 1630 -1.80581 5.14176 1.56 843
3 1631 -1.83558 5.17486 1.56 843
3 1632 -1.86103 5.19694 1.56 843
3 1633 -1.90208 5.23767 1.56 843
3 1634 -1.92764 5.25766 1.56 843
3 1635 -1.95747 5.27853 1.56 843
3 1636 -1.99693 5.30216 1.56 843
3 1637 -2.02022 5.31128 1.56 843
3 1638 -2.04139 5.32151 1.56 843
3 1639 -2.08582 5.34411 1.56 843
3 1640 -2.11557 5.34995 1.56 843
3 1641 -2.14978 5.3584 1.56 843
3 1642 -2.19361 5.38032 1.56 843
3 1643 -2.22564 5.37764 1.56 843
3 1644 -2.26438 5.38792 1.56 843
3 1645 -2.30335 5.40243 1.56 843
3 1646 -2.33873 5.41788 1.56 843
3 1647 -2.37748 5.43392 1.56 843
3 1648 -2.41162 5.44249 1.56 843
3 1649 -2.4461 5.45061 1.56 843
3 1650 -2.48565 5.45831 1.56 843
3 1651 -2.5189 5.46548 1.56 843
3 1652 -2.55872 5.47374 1.56 843
3 1653 -2.59344 5.47954 1.56 843
3 1654 -2.62708 5.47953 1.56 843
3 1655 -2.66367 5.48247 1.56 843
3 1656 -2.69943 5.48433 1.56 843
3 1657 -2.73416 5.48885 1.56 843
3 1658 -2.77225 5.49522 1.56 843
3 1659 -2.81249 5.50582 1.56 843
3 1660 -2.85469 5.51812 1.56 843
3 1661 -2.89492 5.52824 1.56 843
3 1662 -2.9322 5.53517 1.56 843
3 1663 -2.96709 5.54315 1.56 843
3 1664 -3.0072 5.54394 1.56 843
3 1665 -3.04523 5.54611 1.56 843
3 1666 -3.07539 5.55249 1.56 843
3 1667 -3.1045 5.54874 1.56 843
3 1668 -3.14449 5.52736 1.56 843
3 1669 -3.16771 5.53122 1.56 843
3 1670 -3.19565 5.52026 1.56 843
3 1671 -3.22451 5.50344 1.56 843
3 1672 -3.25488 5.48548 1.56 843
3 1673 -3.28329 5.48073 1.56 843
3 1674 -3.3238 5.47717 1.56 843
3 1675 -3.35472 5.4627 1.56 843
3 1676 -3.39399 5.46118 1.56 843
3 1677 -3.42913 5.45695 1.56 843
3 1678 -3.45072 5.44755 1.56 843
3 1679 -3.48828 5.4404 1.56 843
3 1680 -3.51733 5.426 1.56 843
3 1681 -3.55202 5.4219 1.56 843
3 1682 -3.58533 5.41534 1.56 843
3 1683 -3.60196 5.39457 1.56 843
3 1684 -3.63568 5.39228 1.56 843
3 1685 -3.65475 5.36975 1.56 843
3 1686 -3.67762 5.35546 1.56 843
3 1687 -3.70423 5.33331 1.56 843
3 1688 -3.73365 5.3208 1.56 843
3 1689 -3.77831 5.3118 1.56 843
3 1690 -3.8079 5.30189 1.56 843
3 1691 -3.84038 5.29192 1.56 843
3 1692 -3.87512 5.28523 1.56 843
3 1693 -3.90636 5.2565 1.56 843
3 1694 -3.93537 5.26055 1.56 843
3 1695 -3.95479 5.24108 1.56 843
3 1696 -3.9849 5.22059 1.56 843
3 1697 -4.02171 5.21144 1.56 843
3 1698 -4.04709 5.19822 1.56 843
3 1699 -4.07088 5.17706 1.56 843
3 1700 -4.09198 5.15165 1.56 843
3 1701 -4.11393 5.1267 1.56 843
3 1702 -4.12959 5.10125 1.56 843
3 1703 -4.14638 5.07189 1.56 843
3 1704 -4.15987 5.04446 1.56 843
3 1705 -4.18049 5.01736 1.56 843
3 1706 -4.19117 4.98752 1.56 843
3 1707 -4.21449 4.96304 1.56 843
3 1708 -4.23635 4.9441 1.56 843
3 1709 -4.25504 4.91711 1.56 843
3 1710 -4.27437 4.89415 1.56 843
3 1711 -4.29728 4.8714 1.56 843
3 1712 -4.31797 4.8405 1.56 843
3 1713 -4.32619 4.82134 1.56 843
3 1714 -4.3433 4.79648 1.56 843
3 1715 -4.35905 4.7638 1.56 843
3 1716 -4.36785 4.74263 1.56 843
3 1717 -4.38396 4.70227 1.56 843
3 1718 -4.39739 4.67749 1.56 843
3 1719 -4.40367 4.65246 1.56 843
3 1720 -4.42282 4.62024 1.56 843
3 1721 -4.43726 4.59177 1.56 843
3 1722 -4.44568 4.55927 1.56 843
3 1723 -4.47669 4.53539 1.56 843
3 1724 -4.49668 4.50921 1.56 843
3 1725 -4.52208 4.48371 1.56 843
3 1726 -4.53776 4.45351 1.56 843
3 1727 -4.5431 4.42477 1.56 843
3 1728 -4.56838 4.39943 1.56 843
3 1729 -4.57574 4.37262 1.56 843
3 1730 -4.58078 4.34244 1.56 843
3 1731 -4.60028 4.31587 1.56 843
3 1732 -4.60331 4.28399 1.56 843
3 1733 -4.61078 4.25273 1.56 843
3 1734 -4.6154 4.21918 1.56 843
3 1735 -4.61682 4.18605 1.56 843
3 1736 -4.60263 4.14751 1.56 843
3 1737 -4.61761 4.11515 1.56 843
3 1738 -4.61803 4.07745 1.56 843
3 1739 -4.62368 4.04336 1.56 843
3 1740 -4.62965 4.01282 1.56 843
3 1741 -4.63441 3.97808 1.56 843
3 1742 -4.64648 3.94652 1.56 843
3 1743 -4.64995 3.91397 1.56 843
3 1744 -4.65808 3.87853 1.56 843
3 1745 -4.66114 3.84424 1.56 843
3 1746 -4.66751 3.81231 1.56 843
3 1747 -4.67182 3.77769 1.56 843
3 1748 -4.67104 3.73623 1.56 843
3 1749 -4.66984 3.69552 1.56 843
3 1750 -4.6744 3.6674 1.56 843
3 1751 -4.67454 3.62898 1.56 843
3 1752 -4.67349 3.58783 1.56 843
3 1753 -4.67737 3.5489 1.56 843
3 1754 -4.67847 3.51028 1.56 843
3 1755 -4.6896 3.47361 1.56 843
3 1756 -4.69962 3.43935 1.56 843
3 1757 -4.70987 3.40686 1.56 843
3 1758 -4.71784 3.37071 1.56 843
3 1759 -4.72387 3.33959 1.56 843
3 1760 -4.72862 3.30349 1.56 843
3 1761 -4.73355 3.26877 1.56 843
3 1762 -4.73722 3.23968 1.56 843
3 1763 -4.73736 3.20297 1.56 843
3 1764 -4.73415 3.16666 1.56 843
3 1765 -4.73054 3.12798 1.56 843
3 1766 -4.72559 3.08773 1.56 843
3 1767 -4.71942 3.04826 1.56 843
3 1768 -4.7086 3.00543 1.56 843
3 1769 -4.70323 2.96596 1.56 843
3 1770 -4.69933 2.9249 1.56 843
3 1771 -4.69924 2.88477 1.56 843
3 1772 -4.69975 2.84586 1.56 843
3 1773 -4.70168 2.80912 1.56 843
3 1774 -4.70209 2.77325 1.56 843
3 1775 -4.70351 2.73287 1.56 843
3 1776 -4.7011 2.69354 1.56 843
3 1777 -4.69944 2.65541 1.56 843
3 1778 -4.69152 2.61407 1.56 843
3 1779 -4.68819 2.57523 1.56 843
3 1780 -4.68128 2.53391 1.56 843
3 1781 -4.67952 2.49123 1.56 843
3 1782 -4.67337 2.44851 1.56 843
3 1783 -4.66845 2.40894 1.56 843
3 1784 -4.66379 2.36661 1.56 843
3 1785 -4.66238 2.32449 1.56 843
3 1786 -4.66558 2.28452 1.56 843
3 1787 -4.67068 2.24442 1.56 843
3 1788 -4.66416 2.20626 1.56 843
3 1789 -4.66551 2.16718 1.56 843
3 1790 -4.66293 2.13069 1.56 843
3 1791 -4.65848 2.09421 1.56 843
3 1792 -4.65203 2.05478 1.56 843
3 1793 -4.64496 2.02027 1.56 843
3 1794 -4.63443 1.98429 1.56 843
3 1795 -4.62332 1.94607 1.56 843
3 1796 -4.60941 1.90664 1.56 843
3 1797 -4.59353 1.86926 1.56 843
3 1798 -4.57428 1.83292 1.56 843
3 1799 -4.56428 1.79145 1.56 843
3 1800 -4.55336 1.75318 1.56 843
3 1801 -4.54596 1.7166 1.56 843
3 1802 -4.53572 1.68163 1.56 843
3 1803 -4.52679 1.64528 1.56 843
3 1804 -4.51851 1.61208 1.56 843
3 1805 -4.51087 1.57822 1.56 843
3 1806 -4.50044 1.54595 1.56 843
3 1807 -4.49225 1.50932 1.56 843
3 1808 -4.4763 1.47648 1.56 843
3 1809 -4.46319 1.44228 1.56 843
3 1810 -4.4452 1.40668 1.56 843
3 1811 -4.43093 1.37418 1.56 843
3 1812 -4.41432 1.3337 1.56 843
3 1813 -4.39623 1.29703 1.56 843
3 1814 -4.38033 1.25978 1.56 843
3 1815 -4.3691 1.22268 1.56 843
3 1816 -4.35638 1.18572 1.56 843
3 1817 -4.34309 1.1496 1.56 843
3 1818 -4.32798 1.11576 1.56 843
3 1819 -4.31112 1.08059 1.56 843
3 1820 -4.29628 1.05115 1.56 843
3 1821 -4.27471 1.01916 1.56 843
3 1822 -4.25087 0.987488 1.56 843
3 1823 -4.23592 0.957957 1.56 843
3 1824 -4.20513 0.928535 1.56 843
3 1825 -4.18016 0.902314 1.56 843
3 1826 -4.15223 0.879443 1.56 843
3 1827 -4.11992 0.85408 1.56 843
3 1828 -4.08413 0.8255 1.56 843
3 1829 -4.05774 0.801914 1.56 843
3 1830 -4.0252 0.78613 1.56 843
3 1831 -4.00062 0.766343 1.56 843
3 1832 -3.96639 0.747395 1.56 843
3 1833 -3.94136 0.726399 1.56 843
3 1834 -3.91376 0.709531 1.56 843
3 1835 -3.88352 0.686406 1.56 843
3 1836 -3.85648 0.66343 1.56 843
3 1837 -3.83036 0.649751 1.56 843
3 1838 -3.79995 0.629878 1.56 843
3 1839 -3.76675 0.615666 1.56 843
3 1840 -3.73316 0.597595 1.56 843
3 1841 -3.69154 0.577727 1.56 843
3 1842 -3.65493 0.55604 1.56 843
3 1843 -3.61655 0.544246 1.56 843
3 1844 -3.58065 0.52457 1.56 843
3 1845 -3.54837 0.50771 1.56 843
3 1846 -3.51257 0.48853 1.56 843
3 1847 -3.47713 0.471514 1.56 843
3 1848 -3.44371 0.464783 1.56 843
3 1849 -3.40927 0.447583 1.56 843
3 1850 -3.37814 0.44365 1.56 843
3 1851 -3.33794 0.437075 1.56 843
3 1852 -3.29947 0.434316 1.56 843
3 1853 -3.26261 0.431396 1.56 843
3 1854 -3.22575 0.428425 1.56 843
3 1855 -3.18658 0.426873 1.56 843
3 1856 -3.14453 0.422991 1.56 843
3 1857 -3.10647 0.425666 1.56 843
3 1858 -3.06554 0.430447 1.56 843
3 1859 -3.02279 0.437625 1.56 843
3 1860 -2.98208 0.443542 1.56 843
3 1861 -2.94444 0.452249 1.56 843
3 1862 -2.9076 0.458611 1.56 843
3 1863 -2.86936 0.465188 1.56 843
3 1864 -2.83316 0.471282 1.56 843
3 1865 -2.79666 0.478171 1.56 843
3 1866 -2.75948 0.485918 1.56 843
3 1867 -2.72282 0.49425 1.56 843
3 1868 -2.68698 0.503645 1.56 843
3 1869 -2.64914 0.51385 1.56 843
3 1870 -2.59995 0.526609 1.56 843
3 1871 -2.56262 0.538687 1.56 843
3 1872 -2.52684 0.551968 1.56 843
3 1873 -2.48776 0.561519 1.56 843
3 1874 -2.44669 0.57739 1.56 843
3 1875 -2.40763 0.59188 1.56 843
3 1876 -2.37144 0.60479 1.56 843
3 1877 -2.33755 0.617974 1.56 843
3 1878 -2.30502 0.63332 1.56 843
3 1879 -2.27327 0.651099 1.56 843
3 1880 -2.23965 0.667041 1.56 843
3 1881 -2.20781 0.685124 1.56 843
3 1882 -2.17645 0.709456 1.56 843
3 1883 -2.14355 0.724312 1.56 843
3 1884 -2.11254 0.749929 1.56 843
3 1885 -2.07781 0.773145 1.56 843
3 1886 -2.04421 0.792874 1.56 843
3 1887 -2.01342 0.827659 1.56 843
3 1888 -1.97932 0.856306 1.56 843
3 1889 -1.95169 0.893328 1.56 843
3 1890 -1.92227 0.92334 1.56 843
3 1891 -1.89411 0.955415 1.56 843
3 1892 -1.86799 0.982761 1.56 843
3 1893 -1.84241 1.01344 1.56 843
3 1894 -1.81574 1.04255 1.56 843
3 1895 -1.79237 1.06824 1.56 843
3 1896 -1.76321 1.10445 1.56 843
3 1897 -1.74257 1.12661 1.56 843
3 1898 -1.71553 1.15684 1.56 843
3 1899 -1.69081 1.18699 1.56 843
3 1900 -1.66702 1.22485 1.56 843
3 1901 -1.63764 1.25583 1.56 843
3 1902 -1.61377 1.2848 1.56 843
3 1903 -1.58629 1.3176 1.56 843
3 1904 -1.56281 1.34957 1.56 843
3 1905 -1.54125 1.38154 1.56 843
3 1906 -1.51796 1.42567 1.56 843
3 1907 -1.50239 1.46325 1.56 843
3 1908 -1.47802 1.49757 1.56 843
3 1909 -1.46134 1.53108 1.56 843
3 1910 -1.44696 1.56871 1.56 843
3 1911 -1.42965 1.60065 1.56 843
3 1912 -1.40956 1.63673 1.56 843
3 1913 -1.39218 1.66919 1.56 843
3 1914 -1.37487 1.70503 1.56 843
3 1915 -1.35902 1.73963 1.56 843
3 1916 -1.34156 1.77353 1.56 843
3 1917 -1.33427 1.81899 1.56 843
3 1918 -1.3252 1.85946 1.56 843
3 1919 -1.31648 1.9005 1.56 843
3 1920 -1.30367 1.9474 1.56 843
3 1921 -1.29935 1.99134 1.56 843
3 1922 -1.29306 2.02746 1.56 843
3 1923 -1.28666 2.07057 1.56 843
3 1924 -1.27544 2.10815 1.56 843
3 1925 -1.26964 2.1529 1.56 843
3 1926 -1.26287 2.18431 1.56 843
3 1927 -1.25451 2.22522 1.56 843
3 1928 -1.2454 2.26126 1.56 843
3 1929 -1.24089 2.31201 1.56 843
3 1930 -1.23452 2.35364 1.56 843
3 1931 -1.22786 2.40403 1.56 843
3 1932 -1.21801 2.43964 1.56 843
3 1933 -1.21713 2.48696 1.56 843
3 1934 -1.21784 2.53607 1.56 843
3 1935 -1.21125 2.57652 1.56 843
3 1936 -1.20562 2.61034 1.56 843
3 1937 -1.20952 2.65723 1.56 843
3 1938 -1.21133 2.69746 1.56 843
3 1939 -1.21526 2.74016 1.56 843
3 1940 -1.21491 2.77672 1.56 843
3 1941 -1.21733 2.81331 1.56 843
3 1942 -1.21701 2.84681 1.56 843
3 1943 -1.22324 2.89263 1.56 843
3 1944 -1.22897 2.93298 1.56 843
3 1945 -1.23001 2.97334 1.56 843
3 1946 -1.23756 3.01899 1.56 843
3 1947 -1.24993 3.06659 1.56 843
3 1948 -1.25361 3.10555 1.56 843
3 1949 -1.26174 3.15205 1.56 843
3 1950 -1.26918 3.19339 1.56 843
3 1951 -1.26512 3.21835 1.56 843
3 1952 -1.27774 3.27467 1.56 843
3 1953 -1.29191 3.32339 1.56 843
3 1954 -1.28424 3.3461 1.56 843
3 1955 -1.27921 3.37113 1.56 843
3 1956 -1.29193 3.42225 1.56 843
3 1957 -1.29412 3.45437 1.56 843
3 1958 -1.29499 3.48971 1.56 843
3 1959 -1.29465 3.53377 1.56 843
3 1960 -1.30345 3.58438 1.56 843
3 1961 -1.30221 3.62617 1.56 843
3 1962 -1.30734 3.66655 1.56 843
3 1963 -1.31537 3.71683 1.56 843
3 1964 -1.31279 3.74761 1.56 843
3 1965 -1.3195 3.78668 1.56 843
3 1966 -1.33058 3.82937 1.56 843
3 1967 -1.34549 3.87186 1.56 843
3 1968 -1.34619 3.90312 1.56 843
3 1969 -1.35325 3.93036 1.56 843
3 1970 -1.37052 3.98375 1.56 843
3 1971 -1.38118 4.01745 1.56 843
3 1972 -1.39112 4.05216 1.56 843
3 1973 -1.41024 4.08995 1.56 843
3 1974 -1.42683 4.12509 1.56 843
3 1975 -1.44735 4.17145 1.56 843
3 1976 -1.46435 4.21236 1.56 843
3 1977 -1.47839 4.24318 1.56 843
3 1978 -1.49638 4.28531 1.56 843
3 1979 -1.51003 4.3228 1.56 843
3 1980 -1.53513 4.37108 1.56 843
3 1981 -1.54493 4.39753 1.56 843
3 1982 -1.55897 4.42508 1.56 843
3 1983 -1.57763 4.4595 1.56 843
3 1984 -1.58448 4.49168 1.56 843
3 1985 -1.60469 4.52255 1.56 843
3 1986 -1.61483 4.55151 1.56 843
3 1987 -1.62876 4.58964 1.56 843
3 1988 -1.64155 4.62401 1.56 843
3 1989 -1.65711 4.65879 1.56 843
3 1990 -1.6793 4.70205 1.56 843
3 1991 -1.70521 4.752 1.56 843
3 1992 -1.7181 4.78234 1.56 843
3 1993 -1.73468 4.81676 1.56 843
3 1994 -1.7583 4.84851 1.56 843
3 1995 -1.78408 4.88374 1.56 843
3 1996 -1.80718 4.91093 1.56 843
3 1997 -1.82723 4.9351 1.56 843
3 1998 -1.85332 4.96169 1.56 843
3 1999 -1.87991 4.9873 1.56 843
3 2000 -1.90484 5.01288 1.56 843
3 2001 -1.93902 5.04681 1.56 843
3 2002 -1.95965 5.05854 1.56 843
3 2003 -2.00377 5.09862 1.56 843
3 2004 -2.04033 5.12341 1.56 843
3 2005 -2.07572 5.15675 1.56 843
3 2006 -2.1076 5.17706 1.56 843
3 2007 -2.12957 5.20298 1.56 843
3 2008 -2.15763 5.22826 1.56 843
3 2009 -2.19066 5.24976 1.56 843
3 2010 -2.22458 5.27036 1.56 843
3 2011 -2.25731 5.29699 1.56 843
3 2012 -2.28526 5.30732 1.56 843
3 2013 -2.31826 5.325 1.56 843
3 2014 -2.35077 5.33656 1.56 843
3 2015 -2.38565 5.35438 1.56 843
3 2016 -2.41784 5.37104 1.56 843
3 2017 -2.45363 5.38792 1.56 843
3 2018 -2.49023 5.41301 1.56 843
3 2019 -2.53254 5.43493 1.56 843
3 2020 -2.56589 5.45835 1.56 843
3 2021 -2.60591 5.47963 1.56 843
3 2022 -2.64564 5.49687 1.56 843
3 2023 -2.68448 5.51312 1.56 843
3 2024 -2.72593 5.52841 1.56 843
3 2025 -2.76112 5.54244 1.56 843
3 2026 -2.79414 5.55224 1.56 843
3 2027 -2.82822 5.56318 1.56 843
3 2028 -2.85888 5.5667 1.56 843
3 2029 -2.89015 5.56718 1.56 843
3 2030 -2.92063 5.56862 1.56 843
3 2031 -2.95451 5.5682 1.56 843
3 2032 -2.99019 5.56783 1.56 843
3 2033 -3.03074 5.57081 1.56 843
3 2034 -3.07209 5.57277 1.56 843
3 2035 -3.10835 5.57675 1.56 843
3 2036 -3.14545 5.57939 1.56 843
3 2037 -3.17829 5.58126 1.56 843
3 2038 -3.21243 5.5851 1.56 843
3 2039 -3.24429 5.58584 1.56 843
3 2040 -3.27597 5.58334 1.56 843
3 2041 -3.3086 5.5761 1.56 843
3 2042 -3.33889 5.57856 1.56 843
3 2043 -3.36549 5.57189 1.56 843
3 2044 -3.39466 5.56451 1.56 843
3 2045 -3.42821 5.55372 1.56 843
3 2046 -3.46203 5.54423 1.56 843
3 2047 -3.4952 5.54562 1.56 843
3 2048 -3.53404 5.54508 1.56 843
3 2049 -3.57165 5.54287 1.56 843
3 2050 -3.6098 5.54198 1.56 843
3 2051 -3.64196 5.53925 1.56 843
3 2052 -3.67408 5.53106 1.56 843
3 2053 -3.70773 5.52645 1.56 843
3 2054 -3.74182 5.51731 1.56 843
3 2055 -3.76438 5.5006 1.56 843
3 2056 -3.79289 5.48541 1.56 843
3 2057 -3.81819 5.46556 1.56 843
3 2058 -3.84116 5.44726 1.56 843
3 2059 -3.86405 5.42612 1.56 843
3 2060 -3.88969 5.40184 1.56 843
3 2061 -3.91799 5.37998 1.56 843
3 2062 -3.94703 5.35613 1.56 843
3 2063 -3.96901 5.32027 1.56 843
3 2064 -4.00485 5.31363 1.56 843
3 2065 -4.03259 5.29842 1.56 843
3 2066 -4.06032 5.27827 1.56 843
3 2067 -4.08798 5.25893 1.56 843
3 2068 -4.10347 5.23415 1.56 843
3 2069 -4.12338 5.21652 1.56 843
3 2070 -4.15326 5.19634 1.56 843
3 2071 -4.17721 5.17615 1.56 843
3 2072 -4.19543 5.15123 1.56 843
3 2073 -4.21463 5.12167 1.56 843
3 2074 -4.23329 5.09384 1.56 843
3 2075 -4.24993 5.05984 1.56 843
3 2076 -4.26534 5.0284 1.56 843
3 2077 -4.28521 4.99629 1.56 843
3 2078 -4.30919 4.96918 1.56 843
3 2079 -4.33489 4.94176 1.56 843
3 2080 -4.37049 4.9174 1.56 843
3 2081 -4.39588 4.89078 1.56 843
3 2082 -4.41835 4.86356 1.56 843
3 2083 -4.43294 4.83674 1.56 843
3 2084 -4.45282 4.80473 1.56 843
3 2085 -4.47085 4.77541 1.56 843
3 2086 -4.4846 4.74322 1.56 843
3 2087 -4.4982 4.70811 1.56 843
3 2088 -4.51015 4.67473 1.56 843
3 2089 -4.52157 4.63912 1.56 843
3 2090 -4.52866 4.60072 1.56 843
3 2091 -4.53563 4.56014 1.56 843
3 2092 -4.53976 4.52016 1.56 843
3 2093 -4.55027 4.48432 1.56 843
3 2094 -4.55493 4.44412 1.56 843
3 2095 -4.56856 4.41038 1.56 843
3 2096 -4.58171 4.37662 1.56 843
3 2097 -4.59133 4.3428 1.56 843
3 2098 -4.59842 4.31462 1.56 843
3 2099 -4.61149 4.28106 1.56 843
3 2100 -4.6242 4.2457 1.56 843
3 2101 -4.63193 4.21212 1.56 843
3 2102 -4.63159 4.18211 1.56 843
3 2103 -4.63303 4.1429 1.56 843
3 2104 -4.63517 4.10758 1.56 843
3 2105 -4.63727 4.06304 1.56 843
3 2106 -4.64076 4.02611 1.56 843
3 2107 -4.64288 3.98189 1.56 843
3 2108 -4.64982 3.93612 1.56 843
3 2109 -4.65465 3.89776 1.56 843
3 2110 -4.66813 3.85068 1.56 843
3 2111 -4.68437 3.82438 1.56 843
3 2112 -4.69503 3.78844 1.56 843
3 2113 -4.70857 3.75287 1.56 843
3 2114 -4.7145 3.71797 1.56 843
3 2115 -4.72337 3.6839 1.56 843
3 2116 -4.71929 3.64793 1.56 843
3 2117 -4.73276 3.60746 1.56 843
3 2118 -4.72907 3.57025 1.56 843
3 2119 -4.73008 3.53281 1.56 843
3 2120 -4.72742 3.49573 1.56 843
3 2121 -4.72185 3.45415 1.56 843
3 2122 -4.71811 3.41248 1.56 843
3 2123 -4.71577 3.37052 1.56 843
3 2124 -4.71285 3.32994 1.56 843
3 2125 -4.71469 3.29161 1.56 843
3 2126 -4.71789 3.25271 1.56 843
3 2127 -4.72004 3.21862 1.56 843
3 2128 -4.72464 3.18179 1.56 843
3 2129 -4.7247 3.14808 1.56 843
3 2130 -4.725 3.11715 1.56 843
3 2131 -4.72734 3.08281 1.56 843
3 2132 -4.72123 3.03964 1.56 843
3 2133 -4.72493 3.00749 1.56 843
3 2134 -4.71941 2.97041 1.56 843
3 2135 -4.70951 2.93079 1.56 843
3 2136 -4.7066 2.89209 1.56 843
3 2137 -4.70035 2.84433 1.56 843
3 2138 -4.6972 2.81095 1.56 843
3 2139 -4.70049 2.76855 1.56 843
3 2140 -4.70258 2.72972 1.56 843
3 2141 -4.70385 2.69415 1.56 843
3 2142 -4.70825 2.65789 1.56 843
3 2143 -4.71055 2.62173 1.56 843
3 2144 -4.70612 2.58733 1.56 843
3 2145 -4.70339 2.55101 1.56 843
3 2146 -4.69803 2.51804 1.56 843
3 2147 -4.6934 2.48279 1.56 843
3 2148 -4.68333 2.44621 1.56 843
3 2149 -4.67406 2.40923 1.56 843
3 2150 -4.66187 2.36922 1.56 843
3 2151 -4.64871 2.33321 1.56 843
3 2152 -4.63464 2.29354 1.56 843
3 2153 -4.62016 2.25607 1.56 843
3 2154 -4.60806 2.21818 1.56 843
3 2155 -4.59855 2.1807 1.56 843
3 2156 -4.59451 2.14489 1.56 843
3 2157 -4.58689 2.10884 1.56 843
3 2158 -4.58247 2.0747 1.56 843
3 2159 -4.57593 2.04007 1.56 843
3 2160 -4.56821 2.0069 1.56 843
3 2161 -4.55857 1.97481 1.56 843
3 2162 -4.54946 1.94134 1.56 843
3 2163 -4.53627 1.90716 1.56 843
3 2164 -4.52281 1.87154 1.56 843
3 2165 -4.5081 1.83756 1.56 843
3 2166 -4.49381 1.80141 1.56 843
3 2167 -4.47765 1.76383 1.56 843
3 2168 -4.4655 1.72535 1.56 843
3 2169 -4.45051 1.68651 1.56 843
3 2170 -4.44084 1.65355 1.56 843
3 2171 -4.43179 1.61663 1.56 843
3 2172 -4.42191 1.58331 1.56 843
3 2173 -4.41186 1.54672 1.56 843
3 2174 -4.39979 1.50934 1.56 843
3 2175 -4.37762 1.47668 1.56 843
3 2176 -4.36922 1.44086 1.56 843
3 2177 -4.35042 1.40824 1.56 843
3 2178 -4.33108 1.37646 1.56 843
3 2179 -4.30963 1.34551 1.56 843
3 2180 -4.2895 1.3132 1.56 843
3 2181 -4.26424 1.27805 1.56 843
3 2182 -4.23969 1.25021 1.56 843
3 2183 -4.21124 1.21126 1.56 843
3 2184 -4.18409 1.17913 1.56 843
3 2185 -4.15928 1.1521 1.56 843
3 2186 -4.13517 1.11784 1.56 843
3 2187 -4.11253 1.08628 1.56 843
3 2188 -4.09111 1.05696 1.56 843
3 2189 -4.06968 1.03128 1.56 843
3 2190 -4.04813 1.00072 1.56 843
3 2191 -4.02381 0.975195 1.56 843
3 2192 -3.99689 0.947617 1.56 843
3 2193 -3.97009 0.920129 1.56 843
3 2194 -3.94097 0.892017 1.56 843
3 2195 -3.90986 0.867346 1.56 843
3 2196 -3.87331 0.840225 1.56 843
3 2197 -3.84078 0.808206 1.56 843
3 2198 -3.80803 0.780859 1.56 843
3 2199 -3.77555 0.752971 1.56 843
3 2200 -3.75009 0.724873 1.56 843
3 2201 -3.71793 0.694749 1.56 843
3 2202 -3.68967 0.673044 1.56 843
3 2203 -3.66233 0.651179 1.56 843
3 2204 -3.63383 0.630732 1.56 843
3 2205 -3.60324 0.614419 1.56 843
3 2206 -3.57146 0.586526 1.56 843
3 2207 -3.53955 0.579324 1.56 843
3 2208 -3.50432 0.561365 1.56 843
3 2209 -3.4666 0.547854 1.56 843
3 2210 -3.42938 0.528013 1.56 843
3 2211 -3.39012 0.519111 1.56 843
3 2212 -3.35313 0.506328 1.56 843
3 2213 -3.3118 0.502671 1.56 843
3 2214 -3.27324 0.487998 1.56 843
3 2215 -3.23538 0.473916 1.56 843
3 2216 -3.20142 0.473425 1.56 843
3 2217 -3.16675 0.46415 1.56 843
3 2218 -3.13521 0.456216 1.56 843
3 2219 -3.10006 0.452268 1.56 843
3 2220 -3.06636 0.44646 1.56 843
3 2221 -3.03096 0.441726 1.56 843
3 2222 -2.99629 0.43665 1.56 843
3 2223 -2.96036 0.434397 1.56 843
3 2224 -2.91851 0.432776 1.56 843
3 2225 -2.8805 0.433003 1.56 843
3 2226 -2.83915 0.432307 1.56 843
3 2227 -2.79834 0.430154 1.56 843
3 2228 -2.7533 0.424675 1.56 843
3 2229 -2.7147 0.42136 1.56 843
3 2230 -2.67574 0.427283 1.56 843
3 2231 -2.63176 0.427524 1.56 843
3 2232 -2.60138 0.429663 1.56 843
3 2233 -2.55968 0.430481 1.56 843
3 2234 -2.52614 0.440906 1.56 843
3 2235 -2.4907 0.446973 1.56 843
