# PeTrack project: single_file_gender_female_1_4.pet
# raw trajectory file: single_file_gender_female_1_4.trc
# framerate: 25 fps
# z: can be 3d position or height of person (alternating or not)
# id frame x/m y/m z/m markerID
13 2794 -1.23602 1.3558 1.64 770
13 2795 -1.23656 1.37465 1.64 770
13 2796 -1.22748 1.38689 1.64 770
13 2797 -1.22544 1.40171 1.64 770
13 2798 -1.21854 1.41512 1.64 770
13 2799 -1.21196 1.42933 1.64 770
13 2800 -1.19821 1.43782 1.64 770
13 2801 -1.20098 1.45763 1.64 770
13 2802 -1.19363 1.47511 1.64 770
13 2803 -1.18192 1.49052 1.64 770
13 2804 -1.17389 1.50477 1.64 770
13 2805 -1.17226 1.52262 1.64 770
13 2806 -1.1618 1.53795 1.64 770
13 2807 -1.15971 1.55497 1.64 770
13 2808 -1.14988 1.56906 1.64 770
13 2809 -1.1488 1.58635 1.64 770
13 2810 -1.13607 1.59797 1.64 770
13 2811 -1.13387 1.61385 1.64 770
13 2812 -1.13226 1.62489 1.64 770
13 2813 -1.12739 1.63456 1.64 770
13 2814 -1.12065 1.64415 1.64 770
13 2815 -1.11533 1.65572 1.64 770
13 2816 -1.11122 1.66707 1.64 770
13 2817 -1.10881 1.67554 1.64 770
13 2818 -1.10726 1.68546 1.64 770
13 2819 -1.10403 1.69387 1.64 770
13 2820 -1.10287 1.70173 1.64 770
13 2821 -1.10196 1.71024 1.64 770
13 2822 -1.09556 1.7218 1.64 770
13 2823 -1.09982 1.73202 1.64 770
13 2824 -1.0956 1.74008 1.64 770
13 2825 -1.09305 1.74885 1.64 770
13 2826 -1.08908 1.75905 1.64 770
13 2827 -1.0908 1.76494 1.64 770
13 2828 -1.08614 1.7759 1.64 770
13 2829 -1.09155 1.78258 1.64 770
13 2830 -1.08758 1.79282 1.64 770
13 2831 -1.08642 1.80016 1.64 770
13 2832 -1.08749 1.80827 1.64 770
13 2833 -1.09827 1.81705 1.64 770
13 2834 -1.10076 1.82687 1.64 770
13 2835 -1.10573 1.84021 1.64 770
13 2836 -1.11218 1.85359 1.64 770
13 2837 -1.11557 1.86399 1.64 770
13 2838 -1.12217 1.88038 1.64 770
13 2839 -1.12965 1.89142 1.64 770
13 2840 -1.12852 1.90793 1.64 770
13 2841 -1.13873 1.92219 1.64 770
13 2842 -1.14363 1.93269 1.64 770
13 2843 -1.15006 1.9447 1.64 770
13 2844 -1.15596 1.95511 1.64 770
13 2845 -1.16135 1.96577 1.64 770
13 2846 -1.16622 1.97574 1.64 770
13 2847 -1.16978 1.98834 1.64 770
13 2848 -1.17159 1.99585 1.64 770
13 2849 -1.16827 2.00406 1.64 770
13 2850 -1.17842 2.01546 1.64 770
13 2851 -1.17862 2.01997 1.64 770
13 2852 -1.18336 2.02606 1.64 770
13 2853 -1.18574 2.0359 1.64 770
13 2854 -1.18716 2.04417 1.64 770
13 2855 -1.18913 2.05475 1.64 770
13 2856 -1.18361 2.06374 1.64 770
13 2857 -1.19138 2.07138 1.64 770
13 2858 -1.18139 2.08031 1.64 770
13 2859 -1.18207 2.09544 1.64 770
13 2860 -1.18798 2.10665 1.64 770
13 2861 -1.18312 2.11819 1.64 770
13 2862 -1.18225 2.13185 1.64 770
13 2863 -1.17697 2.14695 1.64 770
13 2864 -1.17678 2.16134 1.64 770
13 2865 -1.17094 2.17885 1.64 770
13 2866 -1.16878 2.19713 1.64 770
13 2867 -1.16667 2.21697 1.64 770
13 2868 -1.16448 2.23544 1.64 770
13 2869 -1.15473 2.25541 1.64 770
13 2870 -1.15104 2.27584 1.64 770
13 2871 -1.15202 2.29199 1.64 770
13 2872 -1.14832 2.31042 1.64 770
13 2873 -1.14724 2.32497 1.64 770
13 2874 -1.14264 2.34166 1.64 770
13 2875 -1.13686 2.35817 1.64 770
13 2876 -1.13331 2.37302 1.64 770
13 2877 -1.12756 2.38747 1.64 770
13 2878 -1.12521 2.40298 1.64 770
13 2879 -1.11826 2.41687 1.64 770
13 2880 -1.12188 2.43097 1.64 770
13 2881 -1.12082 2.44187 1.64 770
13 2882 -1.11996 2.45746 1.64 770
13 2883 -1.11782 2.47546 1.64 770
13 2884 -1.11075 2.49018 1.64 770
13 2885 -1.11408 2.50617 1.64 770
13 2886 -1.11141 2.50589 1.64 770
13 2887 -1.11082 2.53201 1.64 770
13 2888 -1.11103 2.53975 1.64 770
13 2889 -1.11035 2.56003 1.64 770
13 2890 -1.11112 2.57201 1.64 770
13 2891 -1.11781 2.58032 1.64 770
13 2892 -1.11449 2.57998 1.64 770
13 2893 -1.1211 2.59275 1.64 770
13 2894 -1.1228 2.60938 1.64 770
13 2895 -1.12669 2.62505 1.64 770
13 2896 -1.13438 2.65491 1.64 770
13 2897 -1.13909 2.65819 1.64 770
13 2898 -1.14121 2.67499 1.64 770
13 2899 -1.14704 2.68484 1.64 770
13 2900 -1.15247 2.7019 1.64 770
13 2901 -1.16186 2.72572 1.64 770
13 2902 -1.16493 2.72579 1.64 770
13 2903 -1.15956 2.74331 1.64 770
13 2904 -1.1657 2.74344 1.64 770
13 2905 -1.16751 2.7499 1.64 770
13 2906 -1.16555 2.77555 1.64 770
13 2907 -1.16828 2.76759 1.64 770
13 2908 -1.16646 2.77083 1.64 770
13 2909 -1.17416 2.79268 1.64 770
13 2910 -1.17305 2.80635 1.64 770
13 2911 -1.17196 2.81541 1.64 770
13 2912 -1.16808 2.83368 1.64 770
13 2913 -1.16383 2.84171 1.64 770
13 2914 -1.16131 2.8546 1.64 770
13 2915 -1.15851 2.86773 1.64 770
13 2916 -1.15007 2.88026 1.64 770
13 2917 -1.14689 2.89566 1.64 770
13 2918 -1.14199 2.90773 1.64 770
13 2919 -1.13053 2.92864 1.64 770
13 2920 -1.12812 2.94492 1.64 770
13 2921 -1.12267 2.96274 1.64 770
13 2922 -1.11508 2.98469 1.64 770
13 2923 -1.11137 3.00756 1.64 770
13 2924 -1.10447 3.02873 1.64 770
13 2925 -1.10124 3.056 1.64 770
13 2926 -1.09663 3.08117 1.64 770
13 2927 -1.09092 3.10039 1.64 770
13 2928 -1.08622 3.11578 1.64 770
13 2929 -1.08411 3.13495 1.64 770
13 2930 -1.0762 3.1469 1.64 770
13 2931 -1.07401 3.16577 1.64 770
13 2932 -1.07465 3.18001 1.64 770
13 2933 -1.07297 3.20173 1.64 770
13 2934 -1.07272 3.2157 1.64 770
13 2935 -1.07352 3.23072 1.64 770
13 2936 -1.07506 3.24961 1.64 770
13 2937 -1.07226 3.25793 1.64 770
13 2938 -1.07689 3.26956 1.64 770
13 2939 -1.07968 3.28834 1.64 770
13 2940 -1.0804 3.30687 1.64 770
13 2941 -1.08385 3.31017 1.64 770
13 2942 -1.08871 3.3189 1.64 770
13 2943 -1.08918 3.33073 1.64 770
13 2944 -1.09428 3.34099 1.64 770
13 2945 -1.10268 3.35475 1.64 770
13 2946 -1.10939 3.3651 1.64 770
13 2947 -1.11779 3.37886 1.64 770
13 2948 -1.12011 3.39315 1.64 770
13 2949 -1.12756 3.4116 1.64 770
13 2950 -1.13673 3.41845 1.64 770
13 2951 -1.13667 3.43 1.64 770
13 2952 -1.14548 3.43916 1.64 770
13 2953 -1.14913 3.4512 1.64 770
13 2954 -1.15257 3.4581 1.64 770
13 2955 -1.15809 3.4664 1.64 770
13 2956 -1.16278 3.47549 1.64 770
13 2957 -1.16781 3.48245 1.64 770
13 2958 -1.16596 3.48699 1.64 770
13 2959 -1.17057 3.49527 1.64 770
13 2960 -1.17654 3.50156 1.64 770
13 2961 -1.17834 3.50675 1.64 770
13 2962 -1.18022 3.51367 1.64 770
13 2963 -1.1837 3.52067 1.64 770
13 2964 -1.18382 3.54212 1.64 770
13 2965 -1.18435 3.53612 1.64 770
13 2966 -1.1845 3.53957 1.64 770
13 2967 -1.18646 3.54822 1.64 770
13 2968 -1.18675 3.55511 1.64 770
13 2969 -1.18706 3.56204 1.64 770
13 2970 -1.18728 3.5672 1.64 770
13 2971 -1.18613 3.57752 1.64 770
13 2972 -1.18649 3.58614 1.64 770
13 2973 -1.18359 3.61113 1.64 770
13 2974 -1.1807 3.61797 1.64 770
13 2975 -1.17516 3.61868 1.64 770
13 2976 -1.16923 3.6289 1.64 770
13 2977 -1.1664 3.63745 1.64 770
13 2978 -1.16235 3.6547 1.64 770
13 2979 -1.15661 3.67016 1.64 770
13 2980 -1.14782 3.68903 1.64 770
13 2981 -1.1404 3.70273 1.64 770
13 2982 -1.13485 3.72349 1.64 770
13 2983 -1.1309 3.74435 1.64 770
13 2984 -1.12527 3.76344 1.64 770
13 2985 -1.1181 3.78425 1.64 770
13 2986 -1.1158 3.80703 1.64 770
13 2987 -1.11725 3.84405 1.64 770
13 2988 -1.11383 3.85896 1.64 770
13 2989 -1.10335 3.85772 1.64 770
13 2990 -1.09753 3.87343 1.64 770
13 2991 -1.09324 3.88744 1.64 770
13 2992 -1.09057 3.90153 1.64 770
13 2993 -1.08951 3.9157 1.64 770
13 2994 -1.08514 3.92797 1.64 770
13 2995 -1.08402 3.93661 1.64 770
13 2996 -1.08273 3.94923 1.64 770
13 2997 -1.08489 3.96356 1.64 770
13 2998 -1.08522 3.97247 1.64 770
13 2999 -1.08408 3.98491 1.64 770
13 3000 -1.0828 3.99381 1.64 770
13 3001 -1.08326 4.00628 1.64 770
13 3002 -1.08691 4.01717 1.64 770
13 3003 -1.09055 4.02802 1.64 770
13 3004 -1.09751 4.04083 1.64 770
13 3005 -1.09947 4.04985 1.64 770
13 3006 -1.10475 4.06082 1.64 770
13 3007 -1.10847 4.07352 1.64 770
13 3008 -1.11383 4.08631 1.64 770
13 3009 -1.12075 4.09736 1.64 770
13 3010 -1.12619 4.11197 1.64 770
13 3011 -1.12994 4.12473 1.64 770
13 3012 -1.14425 4.14382 1.64 770
13 3013 -1.14736 4.15428 1.64 770
13 3014 -1.15595 4.16546 1.64 770
13 3015 -1.15988 4.18193 1.64 770
13 3016 -1.16685 4.19308 1.64 770
13 3017 -1.17545 4.20428 1.64 770
13 3018 -1.18774 4.21183 1.64 770
13 3019 -1.19092 4.22027 1.64 770
13 3020 -1.19759 4.22969 1.64 770
13 3021 -1.20434 4.23948 1.64 770
13 3022 -1.2059 4.25065 1.64 770
13 3023 -1.21297 4.25926 1.64 770
13 3024 -1.21733 4.26782 1.64 770
13 3025 -1.22272 4.279 1.64 770
13 3026 -1.22037 4.2852 1.64 770
13 3027 -1.22074 4.2984 1.64 770
13 3028 -1.2209 4.30788 1.64 770
13 3029 -1.22172 4.32074 1.64 770
13 3030 -1.22301 4.33631 1.64 770
13 3031 -1.22589 4.35257 1.64 770
13 3032 -1.22973 4.36561 1.64 770
13 3033 -1.22049 4.38002 1.64 770
13 3034 -1.22121 4.39668 1.64 770
13 3035 -1.22027 4.41329 1.64 770
13 3036 -1.21635 4.43722 1.64 770
13 3037 -1.21218 4.45562 1.64 770
13 3038 -1.20809 4.47592 1.64 770
13 3039 -1.204 4.49625 1.64 770
13 3040 -1.20146 4.51478 1.64 770
13 3041 -1.19894 4.53338 1.64 770
13 3042 -1.19475 4.55192 1.64 770
13 3043 -1.19205 4.56679 1.64 770
13 3044 -1.18431 4.57964 1.64 770
13 3045 -1.18484 4.59277 1.64 770
13 3046 -1.17521 4.60147 1.64 770
13 3047 -1.17421 4.61679 1.64 770
13 3048 -1.16795 4.62597 1.64 770
13 3049 -1.16657 4.63031 1.64 770
13 3050 -1.1616 4.64052 1.64 770
13 3051 -1.1629 4.64917 1.64 770
13 3052 -1.16274 4.6616 1.64 770
13 3053 -1.16138 4.66908 1.64 770
13 3054 -1.16176 4.67856 1.64 770
13 3055 -1.16221 4.6826 1.64 770
13 3056 -1.1625 4.69749 1.64 770
13 3057 -1.16769 4.70311 1.64 770
13 3058 -1.17187 4.71337 1.64 770
13 3059 -1.17699 4.72654 1.64 770
13 3060 -1.17681 4.72948 1.64 770
13 3061 -1.18546 4.73646 1.64 770
13 3062 -1.19337 4.74484 1.64 770
13 3063 -1.20141 4.75387 1.64 770
13 3064 -1.20596 4.76053 1.64 770
13 3065 -1.21878 4.76854 1.64 770
13 3066 -1.22736 4.77485 1.64 770
13 3067 -1.23726 4.78437 1.64 770
13 3068 -1.25167 4.79628 1.64 770
13 3069 -1.25898 4.81003 1.64 770
13 3070 -1.26937 4.81809 1.64 770
13 3071 -1.27986 4.8281 1.64 770
13 3072 -1.28701 4.83801 1.64 770
13 3073 -1.29903 4.84425 1.64 770
13 3074 -1.31459 4.8545 1.64 770
13 3075 -1.31494 4.86218 1.64 770
13 3076 -1.31964 4.86346 1.64 770
13 3077 -1.33053 4.87247 1.64 770
13 3078 -1.33076 4.873 1.64 770
13 3079 -1.33604 4.8796 1.64 770
13 3080 -1.34411 4.88327 1.64 770
13 3081 -1.3471 4.88897 1.64 770
13 3082 -1.35244 4.8929 1.64 770
13 3083 -1.35559 4.89781 1.64 770
13 3084 -1.35711 4.9 1.64 770
13 3085 -1.36129 4.90426 1.64 770
13 3086 -1.36219 4.90545 1.64 770
13 3087 -1.36682 4.90601 1.64 770
13 3088 -1.36897 4.9067 1.64 770
13 3089 -1.37261 4.90894 1.64 770
13 3090 -1.37337 4.91055 1.64 770
13 3091 -1.3729 4.90782 1.64 770
13 3092 -1.37215 4.90682 1.64 770
13 3093 -1.37293 4.90911 1.64 770
13 3094 -1.37285 4.91016 1.64 770
13 3095 -1.37368 4.91081 1.64 770
13 3096 -1.37074 4.91197 1.64 770
13 3097 -1.368 4.91499 1.64 770
13 3098 -1.36693 4.91609 1.64 770
13 3099 -1.36673 4.92222 1.64 770
13 3100 -1.37124 4.93302 1.64 770
13 3101 -1.36371 4.92676 1.64 770
13 3102 -1.36161 4.92727 1.64 770
13 3103 -1.36904 4.93972 1.64 770
13 3104 -1.36834 4.9426 1.64 770
13 3105 -1.36128 4.93539 1.64 770
13 3106 -1.36097 4.93658 1.64 770
13 3107 -1.36162 4.93977 1.64 770
13 3108 -1.35796 4.94775 1.64 770
13 3109 -1.35668 4.95193 1.64 770
13 3110 -1.35667 4.95208 1.64 770
13 3111 -1.35544 4.96 1.64 770
13 3112 -1.35446 4.96145 1.64 770
13 3113 -1.36136 4.97327 1.64 770
13 3114 -1.35584 4.96276 1.64 770
13 3115 -1.35662 4.96416 1.64 770
13 3116 -1.35669 4.96729 1.64 770
13 3117 -1.35291 4.9679 1.64 770
13 3118 -1.35302 4.96951 1.64 770
13 3119 -1.36004 4.98098 1.64 770
13 3120 -1.35325 4.9716 1.64 770
13 3121 -1.35235 4.97254 1.64 770
13 3122 -1.35774 4.98575 1.64 770
13 3123 -1.35923 4.98189 1.64 770
13 3124 -1.35512 4.9747 1.64 770
13 3125 -1.35584 4.97347 1.64 770
13 3126 -1.35547 4.97289 1.64 770
13 3127 -1.35812 4.97255 1.64 770
13 3128 -1.36441 4.98408 1.64 770
13 3129 -1.3621 4.97173 1.64 770
13 3130 -1.36348 4.97163 1.64 770
13 3131 -1.37099 4.98049 1.64 770
13 3132 -1.37357 4.98155 1.64 770
13 3133 -1.37044 4.96884 1.64 770
13 3134 -1.37109 4.96847 1.64 770
13 3135 -1.37588 4.97683 1.64 770
13 3136 -1.37385 4.96759 1.64 770
13 3137 -1.37848 4.97793 1.64 770
13 3138 -1.37466 4.96551 1.64 770
13 3139 -1.38096 4.97704 1.64 770
13 3140 -1.38096 4.97704 1.64 770
13 3141 -1.37678 4.96411 1.64 770
13 3142 -1.38345 4.97617 1.64 770
13 3143 -1.37787 4.96343 1.64 770
13 3144 -1.38256 4.97519 1.64 770
13 3145 -1.37758 4.96294 1.64 770
13 3146 -1.37823 4.96257 1.64 770
13 3147 -1.37866 4.96163 1.64 770
13 3148 -1.37874 4.95989 1.64 770
13 3149 -1.37874 4.95989 1.64 770
13 3150 -1.38237 4.97131 1.64 770
13 3151 -1.38237 4.97131 1.64 770
13 3152 -1.37712 4.9577 1.64 770
13 3153 -1.37568 4.95643 1.64 770
13 3154 -1.37668 4.95497 1.64 770
13 3155 -1.37668 4.95497 1.64 770
13 3156 -1.3772 4.95517 1.64 770
13 3157 -1.38209 4.96546 1.64 770
13 3158 -1.38378 4.96555 1.64 770
13 3159 -1.38378 4.96555 1.64 770
13 3160 -1.38368 4.96358 1.64 770
13 3161 -1.38288 4.96452 1.64 770
13 3162 -1.38064 4.95521 1.64 770
13 3163 -1.38518 4.95976 1.64 770
13 3164 -1.37927 4.94851 1.64 770
13 3165 -1.385 4.95591 1.64 770
13 3166 -1.37929 4.9459 1.64 770
13 3167 -1.38008 4.945 1.64 770
13 3168 -1.3799 4.94265 1.64 770
13 3169 -1.38024 4.94261 1.64 770
13 3170 -1.38055 4.94218 1.64 770
13 3171 -1.38264 4.94325 1.64 770
13 3172 -1.38499 4.94891 1.64 770
13 3173 -1.38316 4.94383 1.64 770
13 3174 -1.38378 4.94461 1.64 770
13 3175 -1.38215 4.94033 1.64 770
13 3176 -1.38394 4.94301 1.64 770
13 3177 -1.38231 4.9417 1.64 770
13 3178 -1.38382 4.9427 1.64 770
13 3179 -1.38405 4.94343 1.64 770
14 0 -1.33142 3.71225 1.69 901
14 1 -1.32983 3.71222 1.69 901
14 2 -1.32479 3.71806 1.69 901
14 3 -1.32492 3.71935 1.69 901
14 4 -1.32534 3.72006 1.69 901
14 5 -1.32607 3.72063 1.69 901
14 6 -1.32735 3.72144 1.69 901
14 7 -1.32906 3.72184 1.69 901
14 8 -1.33109 3.72237 1.69 901
14 9 -1.33292 3.72191 1.69 901
14 10 -1.3348 3.72201 1.69 901
14 11 -1.33603 3.72177 1.69 901
14 12 -1.33726 3.72129 1.69 901
14 13 -1.33825 3.72077 1.69 901
14 14 -1.33918 3.72013 1.69 901
14 15 -1.34018 3.7192 1.69 901
14 16 -1.34079 3.7186 1.69 901
14 17 -1.34126 3.7178 1.69 901
14 18 -1.34167 3.71384 1.69 901
14 19 -1.34429 3.71441 1.69 901
14 20 -1.34286 3.71784 1.69 901
14 21 -1.34605 3.71794 1.69 901
14 22 -1.34765 3.71799 1.69 901
14 23 -1.35151 3.7155 1.69 901
14 24 -1.35084 3.71808 1.69 901
14 25 -1.35395 3.71644 1.69 901
14 26 -1.35504 3.71527 1.69 901
14 27 -1.35544 3.71245 1.69 901
14 28 -1.35697 3.71306 1.69 901
14 29 -1.35613 3.71216 1.69 901
14 30 -1.35874 3.71658 1.69 901
14 31 -1.35874 3.71658 1.69 901
14 32 -1.35991 3.71312 1.69 901
14 33 -1.36016 3.71315 1.69 901
14 34 -1.36334 3.71355 1.69 901
14 35 -1.3641 3.71239 1.69 901
14 36 -1.36715 3.7152 1.69 901
14 37 -1.36992 3.71695 1.69 901
14 38 -1.37489 3.72057 1.69 901
14 39 -1.37977 3.72246 1.69 901
14 40 -1.38484 3.72786 1.69 901
14 41 -1.39168 3.73678 1.69 901
14 42 -1.39853 3.74572 1.69 901
14 43 -1.40558 3.75817 1.69 901
14 44 -1.40916 3.7653 1.69 901
14 45 -1.41587 3.77273 1.69 901
14 46 -1.42088 3.77842 1.69 901
14 47 -1.42443 3.78682 1.69 901
14 48 -1.42874 3.80269 1.69 901
14 49 -1.43222 3.80806 1.69 901
14 50 -1.43201 3.81489 1.69 901
14 51 -1.43628 3.82398 1.69 901
14 52 -1.42399 3.82863 1.69 901
14 53 -1.42737 3.83439 1.69 901
14 54 -1.42954 3.84079 1.69 901
14 55 -1.42977 3.84754 1.69 901
14 56 -1.42851 3.85517 1.69 901
14 57 -1.42548 3.86237 1.69 901
14 58 -1.42255 3.86759 1.69 901
14 59 -1.41565 3.87447 1.69 901
14 60 -1.40881 3.88127 1.69 901
14 61 -1.40434 3.88816 1.69 901
14 62 -1.39818 3.89329 1.69 901
14 63 -1.38887 3.90003 1.69 901
14 64 -1.37977 3.91038 1.69 901
14 65 -1.37376 3.91901 1.69 901
14 66 -1.3597 3.92739 1.69 901
14 67 -1.34751 3.94118 1.69 901
14 68 -1.32887 3.95477 1.69 901
14 69 -1.30876 3.97185 1.69 901
14 70 -1.29484 3.98385 1.69 901
14 71 -1.28568 3.99541 1.69 901
14 72 -1.27841 4.01177 1.69 901
14 73 -1.26599 4.02209 1.69 901
14 74 -1.25371 4.03594 1.69 901
14 75 -1.24813 4.05541 1.69 901
14 76 -1.24511 4.0657 1.69 901
14 77 -1.24496 4.07968 1.69 901
14 78 -1.24668 4.09483 1.69 901
14 79 -1.24987 4.10686 1.69 901
14 80 -1.25407 4.1182 1.69 901
14 81 -1.26184 4.13847 1.69 901
14 82 -1.27128 4.1514 1.69 901
14 83 -1.28164 4.16705 1.69 901
14 84 -1.29545 4.17986 1.69 901
14 85 -1.31134 4.19634 1.69 901
14 86 -1.32917 4.20544 1.69 901
14 87 -1.34936 4.22385 1.69 901
14 88 -1.37227 4.24397 1.69 901
14 89 -1.39252 4.26294 1.69 901
14 90 -1.41115 4.2829 1.69 901
14 91 -1.42671 4.29865 1.69 901
14 92 -1.44136 4.31896 1.69 901
14 93 -1.45151 4.3344 1.69 901
14 94 -1.46019 4.34915 1.69 901
14 95 -1.46668 4.36061 1.69 901
14 96 -1.47258 4.37391 1.69 901
14 97 -1.47813 4.38862 1.69 901
14 98 -1.48181 4.40177 1.69 901
14 99 -1.48339 4.41159 1.69 901
14 100 -1.48388 4.42501 1.69 901
14 101 -1.48398 4.43902 1.69 901
14 102 -1.48087 4.45477 1.69 901
14 103 -1.47784 4.47059 1.69 901
14 104 -1.47434 4.48651 1.69 901
14 105 -1.46848 4.5048 1.69 901
14 106 -1.45976 4.52147 1.69 901
14 107 -1.44999 4.54114 1.69 901
14 108 -1.43846 4.56167 1.69 901
14 109 -1.42471 4.58359 1.69 901
14 110 -1.40984 4.60835 1.69 901
14 111 -1.39585 4.63633 1.69 901
14 112 -1.38275 4.67066 1.69 901
14 113 -1.37324 4.69805 1.69 901
14 114 -1.36231 4.72548 1.69 901
14 115 -1.3511 4.75013 1.69 901
14 116 -1.34098 4.77077 1.69 901
14 117 -1.33227 4.79 1.69 901
14 118 -1.32721 4.80566 1.69 901
14 119 -1.3228 4.82284 1.69 901
14 120 -1.31713 4.83493 1.69 901
14 121 -1.3173 4.84582 1.69 901
14 122 -1.31527 4.85574 1.69 901
14 123 -1.31247 4.86136 1.69 901
14 124 -1.31141 4.8689 1.69 901
14 125 -1.31366 4.87341 1.69 901
14 126 -1.31543 4.87699 1.69 901
14 127 -1.31498 4.88189 1.69 901
14 128 -1.31807 4.88499 1.69 901
14 129 -1.32016 4.88811 1.69 901
14 130 -1.32466 4.88941 1.69 901
14 131 -1.33032 4.89097 1.69 901
14 132 -1.33835 4.89458 1.69 901
14 133 -1.34292 4.89574 1.69 901
14 134 -1.34964 4.89604 1.69 901
14 135 -1.35655 4.89694 1.69 901
14 136 -1.36395 4.89763 1.69 901
14 137 -1.37339 4.89918 1.69 901
14 138 -1.38244 4.8992 1.69 901
14 139 -1.39121 4.89841 1.69 901
14 140 -1.40259 4.90007 1.69 901
14 141 -1.41266 4.90049 1.69 901
14 142 -1.42545 4.90144 1.69 901
14 143 -1.43917 4.90087 1.69 901
14 144 -1.45466 4.9023 1.69 901
14 145 -1.4697 4.90104 1.69 901
14 146 -1.48864 4.89764 1.69 901
14 147 -1.51308 4.89964 1.69 901
14 148 -1.53113 4.89521 1.69 901
14 149 -1.55508 4.89703 1.69 901
14 150 -1.58099 4.89774 1.69 901
14 151 -1.60122 4.89863 1.69 901
14 152 -1.62334 4.90339 1.69 901
14 153 -1.63957 4.9045 1.69 901
14 154 -1.65835 4.91006 1.69 901
14 155 -1.67286 4.91517 1.69 901
14 156 -1.68504 4.92148 1.69 901
14 157 -1.69392 4.92798 1.69 901
14 158 -1.69841 4.93241 1.69 901
14 159 -1.70652 4.94173 1.69 901
14 160 -1.70746 4.94921 1.69 901
14 161 -1.71631 4.96342 1.69 901
14 162 -1.71495 4.97508 1.69 901
14 163 -1.71527 4.99011 1.69 901
14 164 -1.71728 5.00612 1.69 901
14 165 -1.71849 5.02559 1.69 901
14 166 -1.71201 5.04126 1.69 901
14 167 -1.70825 5.06255 1.69 901
14 168 -1.70185 5.0853 1.69 901
14 169 -1.69738 5.11208 1.69 901
14 170 -1.69854 5.14195 1.69 901
14 171 -1.69222 5.16678 1.69 901
14 172 -1.69472 5.19095 1.69 901
14 173 -1.69092 5.21246 1.69 901
14 174 -1.69108 5.22925 1.69 901
14 175 -1.68215 5.24803 1.69 901
14 176 -1.68903 5.2658 1.69 901
14 177 -1.68644 5.27955 1.69 901
14 178 -1.69036 5.28769 1.69 901
14 179 -1.69295 5.29656 1.69 901
14 180 -1.69648 5.30391 1.69 901
14 181 -1.70646 5.3133 1.69 901
14 182 -1.71529 5.3177 1.69 901
14 183 -1.72332 5.32305 1.69 901
14 184 -1.73032 5.32537 1.69 901
14 185 -1.73838 5.32814 1.69 901
14 186 -1.75213 5.3314 1.69 901
14 187 -1.76336 5.33291 1.69 901
14 188 -1.77527 5.33146 1.69 901
14 189 -1.79128 5.32982 1.69 901
14 190 -1.80577 5.32449 1.69 901
14 191 -1.8248 5.32267 1.69 901
14 192 -1.84757 5.31933 1.69 901
14 193 -1.86955 5.31698 1.69 901
14 194 -1.89088 5.31501 1.69 901
14 195 -1.91077 5.31694 1.69 901
14 196 -1.92894 5.31879 1.69 901
14 197 -1.94791 5.31968 1.69 901
14 198 -1.96638 5.32553 1.69 901
14 199 -1.98286 5.32733 1.69 901
14 200 -1.99933 5.32909 1.69 901
14 201 -2.01595 5.33286 1.69 901
14 202 -2.02772 5.34044 1.69 901
14 203 -2.03963 5.34999 1.69 901
14 204 -2.05407 5.35866 1.69 901
14 205 -2.06693 5.36926 1.69 901
14 206 -2.08183 5.38039 1.69 901
14 207 -2.09067 5.3975 1.69 901
14 208 -2.10247 5.41613 1.69 901
14 209 -2.11002 5.43562 1.69 901
14 210 -2.12187 5.45436 1.69 901
14 211 -2.13056 5.477 1.69 901
14 212 -2.13959 5.50374 1.69 901
14 213 -2.15388 5.53082 1.69 901
14 214 -2.16834 5.55997 1.69 901
14 215 -2.18015 5.58806 1.69 901
14 216 -2.19942 5.61174 1.69 901
14 217 -2.21419 5.63167 1.69 901
14 218 -2.23086 5.65401 1.69 901
14 219 -2.24644 5.6733 1.69 901
14 220 -2.26505 5.68657 1.69 901
14 221 -2.28209 5.70182 1.69 901
14 222 -2.30075 5.71514 1.69 901
14 223 -2.31653 5.72523 1.69 901
14 224 -2.33708 5.72936 1.69 901
14 225 -2.36119 5.73369 1.69 901
14 226 -2.38239 5.73476 1.69 901
14 227 -2.40372 5.72834 1.69 901
14 228 -2.42683 5.72982 1.69 901
14 229 -2.44512 5.72764 1.69 901
14 230 -2.46658 5.72151 1.69 901
14 231 -2.49865 5.7159 1.69 901
14 232 -2.52244 5.71606 1.69 901
14 233 -2.54941 5.71227 1.69 901
14 234 -2.57638 5.70848 1.69 901
14 235 -2.60157 5.70458 1.69 901
14 236 -2.62284 5.70565 1.69 901
14 237 -2.64647 5.70374 1.69 901
14 238 -2.67012 5.70186 1.69 901
14 239 -2.6924 5.70401 1.69 901
14 240 -2.71369 5.70505 1.69 901
14 241 -2.73736 5.70317 1.69 901
14 242 -2.75889 5.70632 1.69 901
14 243 -2.78143 5.71055 1.69 901
14 244 -2.80409 5.71589 1.69 901
14 245 -2.82856 5.72121 1.69 901
14 246 -2.84947 5.72839 1.69 901
14 247 -2.87127 5.74002 1.69 901
14 248 -2.89437 5.74837 1.69 901
14 249 -2.92071 5.76217 1.69 901
14 250 -2.94555 5.778 1.69 901
14 251 -2.9704 5.79382 1.69 901
14 252 -2.99382 5.8044 1.69 901
14 253 -3.01268 5.81372 1.69 901
14 254 -3.02966 5.82523 1.69 901
14 255 -3.05685 5.83374 1.69 901
14 256 -3.07396 5.84297 1.69 901
14 257 -3.09272 5.84291 1.69 901
