#id	fr	x	y	z	velocity	headway	rho
1	833	1.2966	0.1076	1.6160	0.8738	1.0210	1.0512
6	833	2.3176	0.1194	1.7650	0.7970	0.8815	0.9674
7	833	3.1991	-0.0273	1.7650	0.8113	1.1859	0.9541
13	833	4.3850	-0.1518	1.8320	0.8167	0.9104	1.0371
2	833	5.2954	-0.0536	1.6860	0.8730	1.0180	0.7980
9	833	6.3134	-0.1132	1.7650	0.8298	1.4883	0.7534
15	833	7.8017	-0.1217	1.8990	0.9973	1.1665	0.8512
8	833	8.9682	-0.1119	1.7650	0.6840	1.1832	0.7484
12	833	10.1514	-0.0210	1.8320	0.7807	1.4892	0.7940
11	833	11.6406	-0.1581	1.8320	0.8350	1.0297	1.0043
14	833	12.6703	-0.0058	1.8990	0.8140	0.9617	0.9009
10	833	13.6320	-0.1290	1.8320	0.9207	1.2582	0.7531
4	833	14.8902	-0.1201	1.7650	0.9125	1.3976	0.9627
3	833	16.2878	-0.1116	1.7650	0.9595	0.6798	1.2250
5	834	0.3753	-0.0162	1.7650	0.7903	0.9570	1.0131
1	834	1.3323	0.1184	1.6160	0.8692	1.0171	1.0535
6	834	2.3494	0.1078	1.7650	0.7920	0.8813	0.9661
7	834	3.2307	-0.0362	1.7650	0.8062	1.1889	0.9522
13	834	4.4196	-0.1379	1.8320	0.8135	0.9115	1.0377
2	834	5.3311	-0.0564	1.6860	0.8793	1.0158	0.7965
9	834	6.3469	-0.1279	1.7650	0.8240	1.4951	0.7553
15	834	7.8420	-0.1151	1.8990	1.0140	1.1530	0.8552
8	834	8.9950	-0.1108	1.7650	0.6865	1.1855	0.7468
12	834	10.1805	-0.0165	1.8320	0.7705	1.4925	0.7929
11	834	11.6730	-0.1672	1.8320	0.8345	1.0300	1.0017
14	834	12.7030	-0.0136	1.8990	0.8165	0.9667	0.8989
10	834	13.6697	-0.1479	1.8320	0.9328	1.2583	0.7526
4	834	14.9280	-0.1316	1.7650	0.9122	1.3991	0.9656
3	834	16.3271	-0.0960	1.7650	0.9312	0.6721	1.2277
5	835	0.4072	-0.0080	1.7650	0.7958	0.9603	1.0125
1	835	1.3675	0.1275	1.6160	0.8613	1.0150	1.0556
6	835	2.3825	0.0955	1.7650	0.7913	0.8796	0.9647
7	835	3.2621	-0.0460	1.7650	0.8040	1.1935	0.9502
13	835	4.4556	-0.1211	1.8320	0.8068	0.9113	1.0386
2	835	5.3669	-0.0605	1.6860	0.8900	1.0144	0.7943
9	835	6.3813	-0.1429	1.7650	0.8120	1.5036	0.7572
15	835	7.8849	-0.1089	1.8990	1.0332	1.1376	0.8605
8	835	9.0225	-0.1085	1.7650	0.6923	1.1865	0.7457
12	835	10.2090	-0.0136	1.8320	0.7568	1.4957	0.7917
11	835	11.7047	-0.1774	1.8320	0.8460	1.0306	0.9978
14	835	12.7353	-0.0251	1.8990	0.8217	0.9738	0.8967
10	835	13.7091	-0.1656	1.8320	0.9377	1.2566	0.7488
4	835	14.9657	-0.1429	1.7650	0.9113	1.4143	0.9683
3	835	16.3800	-0.0644	1.7650	0.9063	0.6511	1.2412
5	836	0.4396	-0.0017	1.7650	0.8030	0.9624	1.0127
1	836	1.4020	0.1350	1.6160	0.8532	1.0125	1.0579
6	836	2.4145	0.0821	1.7650	0.7910	0.8781	0.9637
7	836	3.2926	-0.0567	1.7650	0.8062	1.1973	0.9480
13	836	4.4899	-0.1043	1.8320	0.7945	0.9123	1.0386
2	836	5.4022	-0.0631	1.6860	0.8967	1.0133	0.7921
9	836	6.4155	-0.1558	1.7650	0.7990	1.5117	0.7591
15	836	7.9272	-0.0997	1.8990	1.0385	1.1231	0.8656
8	836	9.0503	-0.1050	1.7650	0.7018	1.1875	0.7443
12	836	10.2378	-0.0125	1.8320	0.7472	1.4997	0.7909
11	836	11.7375	-0.1888	1.8320	0.8630	1.0291	0.9939
14	836	12.7666	-0.0384	1.8990	0.8165	0.9831	0.8943
10	836	13.7497	-0.1804	1.8320	0.9395	1.2534	0.7505
4	836	15.0031	-0.1515	1.7650	0.9095	1.4114	0.9707
3	836	16.4145	-0.0484	1.7650	0.8800	0.6490	1.2412
5	837	0.4718	0.0025	1.7650	0.8120	0.9638	1.0130
1	837	1.4356	0.1408	1.6160	0.9013	1.0106	1.0583
6	837	2.4462	0.0689	1.7650	0.7925	0.8793	0.9638
7	837	3.3255	-0.0650	1.7650	0.8130	1.1958	0.9462
13	837	4.5213	-0.0901	1.8320	0.7780	0.9179	1.0376
2	837	5.4392	-0.0630	1.6860	0.9013	1.0097	0.7901
9	837	6.4489	-0.1660	1.7650	0.7860	1.5215	0.7606
15	837	7.9704	-0.0888	1.8990	1.0413	1.1080	0.8709
8	837	9.0784	-0.0993	1.7650	0.7110	1.1885	0.7429
12	837	10.2669	-0.0130	1.8320	0.7425	1.5036	0.7894
11	837	11.7705	-0.1997	1.8320	0.8750	1.0299	0.9895
14	837	12.8004	-0.0513	1.8990	0.8193	0.9913	0.8935
10	837	13.7917	-0.1915	1.8320	0.9405	1.2472	0.7536
4	837	15.0389	-0.1577	1.7650	0.9060	1.4068	0.9724
3	837	16.4457	-0.0331	1.7650	0.8507	0.6500	1.2393
5	838	0.5044	0.0052	1.7650	0.8240	0.9649	1.0135
1	838	1.4693	0.1458	1.6160	0.8975	1.0084	1.0585
6	838	2.4777	0.0567	1.7650	0.7932	0.8811	0.9646
7	838	3.3588	-0.0723	1.7650	0.8237	1.1923	0.9444
13	838	4.5511	-0.0782	1.8320	0.7578	0.9254	1.0365
2	838	5.4765	-0.0606	1.6860	0.9078	1.0041	0.7884
9	838	6.4806	-0.1732	1.7650	0.7725	1.5328	0.7615
15	838	8.0134	-0.0749	1.8990	1.0343	1.0937	0.8762
8	838	9.1071	-0.0921	1.7650	0.7222	1.1889	0.7418
12	838	10.2960	-0.0152	1.8320	0.7455	1.5073	0.7885
11	838	11.8033	-0.2109	1.8320	0.8770	1.0292	0.9860
14	838	12.8325	-0.0645	1.8990	0.8200	0.9993	0.8924
10	838	13.8318	-0.1985	1.8320	0.9900	1.2419	0.7565
4	838	15.0737	-0.1626	1.7650	0.9057	1.4017	0.9734
3	838	16.4754	-0.0189	1.7650	0.8220	0.6529	1.2362
5	839	0.5370	0.0059	1.7650	0.8320	0.9659	1.0140
1	839	1.5029	0.1493	1.6160	0.8937	1.0065	1.0588
6	839	2.5094	0.0468	1.7650	0.7897	0.8824	0.9661
7	839	3.3918	-0.0780	1.7650	0.8325	1.1877	0.9429
13	839	4.5795	-0.0690	1.8320	0.7345	0.9335	1.0356
2	839	5.5130	-0.0538	1.6860	0.9047	0.9978	0.7863
9	839	6.5108	-0.1769	1.7650	0.7630	1.5456	0.7618
15	839	8.0564	-0.0570	1.8990	1.0203	1.0797	0.8813
8	839	9.1361	-0.0827	1.7650	0.7315	1.1898	0.7400
12	839	10.3259	-0.0193	1.8320	0.7545	1.5130	0.7875
11	839	11.8389	-0.2224	1.8320	0.8727	1.0267	0.9854
14	839	12.8656	-0.0771	1.8990	0.8223	1.0030	0.8917
10	839	13.8686	-0.2027	1.8320	0.9882	1.2399	0.7590
4	839	15.1085	-0.1658	1.7650	0.9035	1.3952	0.9745
3	839	16.5037	-0.0066	1.7650	0.7960	0.6572	1.2322
5	840	0.5705	0.0055	1.7650	0.8383	0.9652	1.0148
1	840	1.5357	0.1512	1.6160	0.8930	1.0056	1.0590
6	840	2.5413	0.0398	1.7650	0.7845	0.8830	0.9679
7	840	3.4243	-0.0830	1.7650	0.8350	1.1834	0.9408
13	840	4.6077	-0.0615	1.8320	0.7073	0.9424	1.0356
2	840	5.5501	-0.0448	1.6860	0.9007	0.9889	0.7844
9	840	6.5390	-0.1792	1.7650	0.7532	1.5609	0.7613
15	840	8.0999	-0.0361	1.8990	0.9978	1.0661	0.8866
8	840	9.1660	-0.0723	1.7650	0.7365	1.1896	0.7371
12	840	10.3556	-0.0255	1.8320	0.7660	1.5236	0.7859
11	840	11.8792	-0.2292	1.8320	0.8677	1.0213	0.9882
14	840	12.9005	-0.0881	1.8990	0.8248	1.0026	0.8915
